Rkt4_Time,Rkt4_Error_w,Rkt4_Error_q,Euler_Time,Euler_Error_w,Euler_Error_q,Verlet_Time,Verlet_Error_w,Verlet_Error_q,Buss_Time,Buss_Error_w,Buss_Error_q,Johnson_Time,Johnson_Error_w,Johnson_Error_q,Fincham_Time,Fincham_Error_w,Fincham_Error_q,Omelyan_Time,Omelyan_Error_w,Omelyan_Error_q,Mercury_Time,Mercury_Error_w,Mercury_Error_q,SPIRAL_L_Time,SPIRAL_L_Error_w,SPIRAL_L_Error_q,SPIRAL_Time,SPIRAL_Error_w,SPIRAL_Error_q,SPIRAL_L_Time2,SPIRAL_L_Error_w2,SPIRAL_L_Error_q2,Rkt_Time,Rkt_Error_w,Rkt_Error_q
1.0998899999987382,1.8041206533456626e-12,3.7433986050115895e-11,1.0998899999987382,2.8803500500833302e-5,0.000142076159941311,1.0998899999987382,1.4397064238537229e-5,1.1713851437892523e-5,1.0998899999987382,2.9478196311375985e-6,2.048858381184277e-6,1.0998899999987382,2.948953621171836e-6,0.00011841804996593378,1.0998899999987382,2.7960825439981795e-5,3.8748489685907236e-5,1.0998899999987382,9.479869778411535e-10,3.3141161683327386e-8,1.0998899999987382,7.421986448856778e-5,0.0011791182894157625,1.0998899999987382,1.6180868719328703e-12,1.8646567426088695e-10,1.0998899999987382,1.7934480233380072e-12,6.776479876103103e-10,1.0998899999987382,9.413249964317155e-10,6.122707137157878e-10,1.0050251256281406,1.5428161077728412e-27,0.0
1.1998799999993932,7.052500630326819e-13,2.160775378038856e-11,1.1998799999993932,3.967012507474462e-5,0.00014241488646449265,1.1998799999993932,1.9828195364220793e-5,2.0332460223369994e-5,1.1998799999993932,3.6903371390831716e-6,5.77696663802625e-6,1.1998799999993932,3.6922887311751076e-6,0.0001296085359036391,1.1998799999993932,4.276679455973684e-5,4.860687632922948e-5,1.1998799999993932,1.322417276175713e-9,4.587305065481953e-8,1.1998799999993932,0.00028036532593436265,0.0014314817073438027,1.1998799999993932,7.330740449596648e-13,1.9916177848719e-10,1.1998799999993932,6.383535825704486e-13,1.1474910278249997e-9,1.1998799999993932,1.3146569727744184e-9,1.0406998904274235e-9,1.1055276381909547,1.987688945333573e-27,0.0
1.2998700000000483,8.909369357338022e-13,2.6259102513303736e-12,1.2998700000000483,4.253397779481195e-5,0.0001858573557216292,1.2998700000000483,2.1258538088972345e-5,2.520139762257162e-5,1.2998700000000483,3.4888033693038563e-6,7.111514322965317e-7,1.2998700000000483,3.491197393475396e-6,0.00014213581584266713,1.2998700000000483,4.828121743734695e-5,6.249650278084409e-5,1.2998700000000483,1.482425050234407e-9,6.536062870883075e-8,1.2998700000000483,0.0001895812203717868,0.00199440817519085,1.2998700000000483,1.0368411417474413e-12,2.617098980158111e-10,1.2998700000000483,8.810514884126689e-13,1.119467823963396e-9,1.2998700000000483,1.4756455924742905e-9,1.560511287891644e-9,1.2060301507537687,4.6135804408620706e-27,0.0
1.3998600000007033,1.905594686769648e-12,2.0100664626899183e-11,1.3998600000007033,4.525845477222902e-5,0.0001733438505803185,1.3998600000007033,2.261836547903217e-5,2.4750841670682472e-5,1.3998600000007033,3.2376879996830467e-6,5.13117409776367e-6,1.3998600000007033,3.2404787247985823e-6,0.0001488296434775175,1.3998600000007033,5.2147404688964117e-5,7.300525571463398e-5,1.3998600000007033,1.6773144608054354e-9,8.477545769921203e-8,1.3998600000007033,0.0002658870941179102,0.0021314596669481938,1.3998600000007033,2.0130495349189254e-12,2.54521657252022e-10,1.3998600000007033,1.7870464128312108e-12,1.1326221489275118e-9,1.3998600000007033,1.6714595217555588e-9,1.5193430034764097e-9,1.306532663316583,9.147558493619835e-27,0.0
1.4998500000013584,2.9777305009960603e-12,4.76410400856926e-11,1.4998500000013584,5.38502092665337e-5,0.00021932219774110974,1.4998500000013584,2.6908631588037526e-5,3.309452351240043e-5,1.4998500000013584,3.3271237725439266e-6,9.97007056163872e-7,1.4998500000013584,3.330628828492091e-6,0.00016413074135387178,1.4998500000013584,6.062740499754604e-5,8.530440947930082e-5,1.4998500000013584,2.1569444920340708e-9,1.14976887654065e-7,1.4998500000013584,0.0002071632566451168,0.003104755729337458,1.4998500000013584,2.9617225095346325e-12,3.305437153198643e-10,1.4998500000013584,2.669190322946914e-12,1.247861202919499e-9,1.4998500000013584,2.151318296948048e-9,2.2636250259707192e-9,1.407035175879397,1.0643571570613264e-26,0.0
1.5998400000020134,4.063209970484918e-12,7.567839906365944e-11,1.5998400000020134,6.856409526849576e-5,0.00021620156220482866,1.5998400000020134,3.42547838538357e-5,4.2361471744933444e-5,1.5998400000020134,3.650495280444041e-6,6.457323164612081e-6,1.5998400000020134,3.655100480169103e-6,0.00016875192960577893,1.5998400000020134,7.402888600585986e-5,0.000110395374229902,1.5998400000020134,2.9883966987693946e-9,1.4384236014575315e-7,1.5998400000020134,0.0003430890064544551,0.0034320780415334536,1.5998400000020134,4.168252534639278e-12,4.059402945537639e-10,1.5998400000020134,3.904152473031408e-12,1.6602198972131523e-9,1.5998400000020134,2.982541242457075e-9,2.8477757803228685e-9,1.5075376884422111,1.4057995761491042e-26,0.0
1.6998300000026685,5.02288210745371e-12,1.1043562876963532e-10,1.6998300000026685,7.769925524841377e-5,0.00026066343154605254,1.6998300000026685,3.880967667291197e-5,3.7544208810583345e-5,1.6998300000026685,3.5762233888675984e-6,1.5078222836018502e-6,1.6998300000026685,3.5815426906646553e-6,0.00018466210989996916,1.6998300000026685,8.07500404969472e-5,0.00011292445272056876,1.6998300000026685,3.684557301975838e-9,1.8622883815951164e-7,1.6998300000026685,0.00010067700071203926,0.004360008423188645,1.6998300000026685,5.312569635856667e-12,4.043345285723915e-10,1.6998300000026685,5.0598658626929984e-12,1.1914014820113408e-9,1.6998300000026685,3.679173224361745e-9,2.691537238652867e-9,1.6080402010050252,4.58985298394722e-27,0.0
1.7998200000033235,5.646879494618755e-12,1.4861349936750304e-10,1.7998200000033235,7.331291778481629e-5,0.0002483129843565693,1.7998200000033235,3.661711399546542e-5,5.031182424710418e-5,1.7998200000033235,3.1373725255347382e-6,4.548271210814442e-6,1.7998200000033235,3.1430609891483145e-6,0.00019547672988693622,1.7998200000033235,8.093589527437029e-5,0.00013523538148337884,1.7998200000033235,3.5255261205958012e-9,2.3423263663769535e-7,1.7998200000033235,0.0004998689216107785,0.005121535968981752,1.7998200000033235,5.4630845902480705e-12,4.375988221740487e-10,1.7998200000033235,5.2123101368565004e-12,1.641737381198988e-9,1.7998200000033235,3.521078463944228e-9,3.4976203799467968e-9,1.7085427135678393,5.264809770025304e-27,0.0
1.8998100000039786,6.727410754039678e-12,1.8707501215132675e-10,1.8998100000039786,9.53443301488615e-5,0.00029331336384273693,1.8998100000039786,4.760370480981398e-5,5.080346450460563e-5,1.8998100000039786,3.513535146578589e-6,3.3639606766253623e-6,1.8998100000039786,3.520824253577579e-6,0.00020497801068714212,1.8998100000039786,9.862320808709075e-5,0.00014364756540593778,1.8998100000039786,5.043307729588248e-9,2.872697394922901e-7,1.8998100000039786,0.00027768281446633564,0.0056404113244256,1.8998100000039786,7.199613502911854e-12,5.242841542735726e-10,1.8998100000039786,6.94987909948358e-12,1.4861347165952343e-9,1.8998100000039786,5.038593071610287e-9,3.268107551528617e-9,1.8090452261306533,8.577939290292044e-27,0.0
1.9998000000046336,7.792334168565004e-12,2.3567780861604264e-10,1.9998000000046336,0.00011024414887786282,0.0003465873090913824,1.9998000000046336,5.5034057227635556e-5,6.334248590728907e-5,1.9998000000046336,3.725672663704174e-6,8.492747199647828e-7,1.9998000000046336,3.7347838197779134e-6,0.00021835141276107866,1.9998000000046336,0.00011562947151900276,0.00018776736468802897,1.9998000000046336,6.0340243400331204e-9,3.602350435821355e-7,1.9998000000046336,0.0002192960008113889,0.00667105681778858,1.9998000000046336,7.893382723597764e-12,6.375295451912615e-10,1.9998000000046336,7.655174179135222e-12,1.6497751016338103e-9,1.9998000000046336,6.029249799286768e-9,5.602775861032455e-9,1.9095477386934674,7.225542472213832e-27,0.0
2.0997900000052887,8.473354597362538e-12,2.8155077161187226e-10,2.0997900000052887,0.00011639858702408899,0.0003301149936610005,2.0997900000052887,5.809382138917011e-5,8.064986860960915e-5,2.0997900000052887,3.5896321676899945e-6,4.692854400203599e-6,2.0997900000052887,3.5998340818118193e-6,0.00022776724908957457,2.0997900000052887,0.00012276306742918142,0.00021917445760389747,2.0997900000052887,6.639721993990586e-9,4.330013796169254e-7,2.0997900000052887,0.0005991925971975966,0.008413878582149675,2.0997900000052887,8.261345611908553e-12,6.646058794128882e-10,2.0997900000052887,8.045483046827991e-12,2.1802115700496135e-9,2.0997900000052887,6.635309022335702e-9,6.938532248675452e-9,2.0100502512562812,2.0371277319365998e-26,0.0
2.1997800000059438,9.271313963541863e-12,3.279863028347832e-10,2.1997800000059438,0.00012842995242071207,0.0003461175607163171,2.1997800000059438,6.408068251720787e-5,8.607287403956819e-5,2.1997800000059438,3.602703259097219e-6,6.388736647105005e-6,2.1997800000059438,3.6144642188128127e-6,0.00023542426664759731,2.1997800000059438,0.00013471739651811217,0.0002501817235934327,2.1997800000059438,7.677158070369013e-9,5.145304091266241e-7,2.1997800000059438,0.000506803057651765,0.008853018794035014,2.1997800000059438,9.029664844894428e-12,7.38193747173614e-10,2.1997800000059438,8.82430806357487e-12,2.2455600590024534e-9,2.1997800000059438,7.672906098442518e-9,7.320514581702941e-9,2.1105527638190953,2.0057640398294515e-26,0.0
2.299770000006599,1.0260705182769158e-11,3.848567580008806e-10,2.299770000006599,0.00014676047274039954,0.000437533340284705,2.299770000006599,7.320117759701562e-5,9.325614457940627e-5,2.299770000006599,3.7385402018400906e-6,3.5870439322674615e-6,2.299770000006599,3.752421146355582e-6,0.0002491675930957223,2.299770000006599,0.00015208276025060322,0.00024373662113203086,2.299770000006599,9.227477547573834e-9,6.201206232618259e-7,2.299770000006599,0.0002773267226943082,0.00939434130102409,2.299770000006599,1.0369677676178123e-11,9.110551075537856e-10,2.299770000006599,1.0128932400055217e-11,2.0897043743427207e-9,2.299770000006599,9.223207998931578e-9,7.259183975695854e-9,2.2110552763819094,1.9380070510467886e-26,0.0
2.399760000007254,1.0557336750222346e-11,4.4319271678405404e-10,2.399760000007254,0.00014901982679515807,0.0004396180683080195,2.399760000007254,7.429636373765596e-5,8.749633654763095e-5,2.399760000007254,3.444456235800722e-6,1.736574487612396e-6,2.399760000007254,3.4588759066488786e-6,0.00026109193805435346,2.399760000007254,0.00015295543203373445,0.0002636629516064353,2.399760000007254,9.879818551016053e-9,7.349499980175329e-7,2.399760000007254,8.700559895626433e-5,0.01253191668185799,2.399760000007254,1.164312887207888e-11,8.893759152314222e-10,2.399760000007254,1.1334392671066769e-11,1.75127495894915e-9,2.399760000007254,9.876040056201852e-9,7.365408391243845e-9,2.3115577889447234,5.523404825328366e-26,0.0
